Instance_Name,Algo_Type,Source,Target,k,#V,#E,#V_stPaths,#E_stPaths,#stPaths,Avg_stPath_Length,Milliseconds, PrepMillisec,Diversity, UnweightedDiv, MinDiv, MaxDiv, MinUnw, MaxUnw
wiki-talk.txt.gz,Diverse,1806664,2077705,10,2394385,5021410,89,179,92,5.0,12012,12002,266.0,266.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,1806664,2077705,10,2394385,5021410,89,179,92,5.0,12002,12002,250.0,250.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,1780910,422907,10,2394385,5021410,44,79,37,5.0,13153,13151,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,1780910,422907,10,2394385,5021410,44,79,37,5.0,13151,13151,248.0,248.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,53481,1974141,10,2394385,5021410,36,67,33,4.0,13417,13416,254.0,254.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,53481,1974141,10,2394385,5021410,36,67,33,4.0,13416,13416,244.0,244.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,117675,1952476,10,2394385,5021410,88,178,92,4.0,12151,12144,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,117675,1952476,10,2394385,5021410,88,178,92,4.0,12144,12144,238.0,238.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,153439,107479,10,2394385,5021410,114,250,138,4.0,14694,14677,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,153439,107479,10,2394385,5021410,114,250,138,4.0,14677,14677,224.0,224.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,2308265,121887,10,2394385,5021410,62,127,67,4.0,13270,13265,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,2308265,121887,10,2394385,5021410,62,127,67,4.0,13265,13265,220.0,220.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,170087,1645889,10,2394385,5021410,48,89,43,5.0,14474,14472,258.0,258.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,170087,1645889,10,2394385,5021410,48,89,43,5.0,14472,14472,232.0,232.0,4.0,6.0,4.0,6.0
google.txt.gz,Diverse,274475,496455,10,875713,5105039,56,76,64,17.0,5328,5308,854.0,854.0,4.0,26.0,4.0,26.0
google.txt.gz,KBest,274475,496455,10,875713,5105039,56,76,64,17.0,5308,5308,752.0,752.0,4.0,26.0,4.0,26.0
google.txt.gz,Diverse,76666,276658,10,875713,5105039,81,125,244,14.0,5326,5318,1044.0,1044.0,10.0,28.0,10.0,28.0
google.txt.gz,KBest,76666,276658,10,875713,5105039,81,125,244,14.0,5318,5318,594.0,594.0,4.0,24.0,4.0,24.0
google.txt.gz,Diverse,705139,568775,10,875713,5105039,55,76,67,17.0,5308,5305,794.0,794.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,705139,568775,10,875713,5105039,55,76,67,17.0,5305,5305,692.0,692.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,671495,476386,10,875713,5105039,29,39,56,14.0,5320,5319,548.0,548.0,0.0,16.0,0.0,16.0
google.txt.gz,KBest,671495,476386,10,875713,5105039,29,39,56,14.0,5319,5319,412.0,412.0,4.0,16.0,4.0,16.0
google.txt.gz,Diverse,27115,194902,10,875713,5105039,47,64,46,12.0,5330,5329,742.0,742.0,4.0,20.0,4.0,20.0
google.txt.gz,KBest,27115,194902,10,875713,5105039,47,64,46,12.0,5329,5329,588.0,588.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,740184,475446,10,875713,5105039,24,31,48,14.0,5328,5328,520.0,520.0,0.0,16.0,0.0,16.0
google.txt.gz,KBest,740184,475446,10,875713,5105039,24,31,48,14.0,5328,5328,388.0,388.0,4.0,16.0,4.0,16.0
google.txt.gz,Diverse,226812,214419,10,875713,5105039,58,81,92,15.0,5329,5325,824.0,824.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,226812,214419,10,875713,5105039,58,81,92,15.0,5325,5325,588.0,588.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,903529,284049,10,875713,5105039,73,115,225,18.0,7126,7122,916.0,916.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,903529,284049,10,875713,5105039,73,115,225,18.0,7122,7122,480.0,480.0,6.0,18.0,6.0,18.0
google.txt.gz,Diverse,77543,715450,10,875713,5105039,34,49,35,10.0,5319,5318,542.0,542.0,0.0,14.0,0.0,14.0
google.txt.gz,KBest,77543,715450,10,875713,5105039,34,49,35,10.0,5318,5318,464.0,464.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,693935,489129,10,875713,5105039,71,104,185,15.0,5306,5303,1086.0,1086.0,6.0,30.0,6.0,30.0
google.txt.gz,KBest,693935,489129,10,875713,5105039,71,104,185,15.0,5303,5303,486.0,486.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,67148,215117,10,875713,5105039,27,35,30,13.0,5316,5316,650.0,650.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,67148,215117,10,875713,5105039,27,35,30,13.0,5316,5316,532.0,532.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,77032,586066,10,875713,5105039,54,71,65,15.0,5339,5337,880.0,880.0,4.0,24.0,4.0,24.0
google.txt.gz,KBest,77032,586066,10,875713,5105039,54,71,65,15.0,5337,5337,678.0,678.0,4.0,24.0,4.0,24.0
google.txt.gz,Diverse,697409,96668,10,875713,5105039,48,73,436,13.0,5299,5297,822.0,822.0,4.0,22.0,4.0,22.0
google.txt.gz,KBest,697409,96668,10,875713,5105039,48,73,436,13.0,5297,5297,492.0,492.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,443033,518282,10,875713,5105039,36,53,34,9.0,5310,5309,624.0,624.0,0.0,18.0,0.0,18.0
google.txt.gz,KBest,443033,518282,10,875713,5105039,36,53,34,9.0,5309,5309,578.0,578.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,380838,289663,10,875713,5105039,46,68,33,13.0,5280,5279,750.0,750.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,380838,289663,10,875713,5105039,46,68,33,13.0,5279,5279,376.0,376.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,81797,826637,10,875713,5105039,47,98,255,12.0,5307,5304,854.0,854.0,4.0,22.0,4.0,22.0
google.txt.gz,KBest,81797,826637,10,875713,5105039,47,98,255,12.0,5304,5304,572.0,572.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,627941,893779,10,875713,5105039,33,53,70,14.0,5290,5289,492.0,492.0,0.0,14.0,0.0,14.0
google.txt.gz,KBest,627941,893779,10,875713,5105039,33,53,70,14.0,5289,5289,372.0,372.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,325125,367855,10,875713,5105039,36,52,68,10.0,5308,5307,694.0,694.0,4.0,20.0,4.0,20.0
google.txt.gz,KBest,325125,367855,10,875713,5105039,36,52,68,10.0,5307,5307,420.0,420.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,628850,365615,10,875713,5105039,34,43,40,13.0,5355,5354,746.0,746.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,628850,365615,10,875713,5105039,34,43,40,13.0,5354,5354,588.0,588.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,9238,132012,10,875713,5105039,34,51,132,11.0,5228,5227,668.0,668.0,0.0,18.0,0.0,18.0
google.txt.gz,KBest,9238,132012,10,875713,5105039,34,51,132,11.0,5227,5227,364.0,364.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,470199,822869,10,875713,5105039,46,68,46,15.0,5218,5217,748.0,748.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,470199,822869,10,875713,5105039,46,68,46,15.0,5217,5217,582.0,582.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,312192,242207,10,875713,5105039,40,62,125,9.0,7093,7092,678.0,678.0,4.0,18.0,4.0,18.0
google.txt.gz,KBest,312192,242207,10,875713,5105039,40,62,125,9.0,7092,7092,500.0,500.0,4.0,16.0,4.0,16.0
google.txt.gz,Diverse,335048,271300,10,875713,5105039,64,76,31,18.0,5225,5223,1080.0,1080.0,4.0,30.0,4.0,30.0
google.txt.gz,KBest,335048,271300,10,875713,5105039,64,76,31,18.0,5223,5223,944.0,944.0,4.0,30.0,4.0,30.0
google.txt.gz,Diverse,608762,303947,10,875713,5105039,50,64,66,13.0,5245,5244,826.0,826.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,608762,303947,10,875713,5105039,50,64,66,13.0,5244,5244,740.0,740.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,806890,47418,10,875713,5105039,31,43,44,12.0,5320,5319,554.0,554.0,0.0,16.0,0.0,16.0
google.txt.gz,KBest,806890,47418,10,875713,5105039,31,43,44,12.0,5319,5319,448.0,448.0,4.0,16.0,4.0,16.0
google.txt.gz,Diverse,266243,817472,10,875713,5105039,30,35,48,18.0,6142,6142,808.0,808.0,0.0,32.0,0.0,32.0
google.txt.gz,KBest,266243,817472,10,875713,5105039,30,35,48,18.0,6142,6142,508.0,508.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,652753,883493,10,875713,5105039,41,55,48,13.0,6157,6156,770.0,770.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,652753,883493,10,875713,5105039,41,55,48,13.0,6156,6156,684.0,684.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,870745,812738,10,875713,5105039,40,60,74,14.0,6108,6107,724.0,724.0,8.0,20.0,8.0,20.0
google.txt.gz,KBest,870745,812738,10,875713,5105039,40,60,74,14.0,6107,6107,550.0,550.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,826767,267009,10,875713,5105039,54,70,82,13.0,6123,6122,846.0,846.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,826767,267009,10,875713,5105039,54,70,82,13.0,6122,6122,628.0,628.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,786216,97005,10,875713,5105039,53,66,41,15.0,5671,5670,796.0,796.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,786216,97005,10,875713,5105039,53,66,41,15.0,5670,5670,524.0,524.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,67400,64689,10,875713,5105039,30,39,38,15.0,5716,5715,688.0,688.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,67400,64689,10,875713,5105039,30,39,38,15.0,5715,5715,516.0,516.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,347921,83184,10,875713,5105039,35,46,39,14.0,5281,5280,664.0,664.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,347921,83184,10,875713,5105039,35,46,39,14.0,5280,5280,354.0,354.0,4.0,12.0,4.0,12.0
google.txt.gz,Diverse,531721,143098,10,875713,5105039,26,35,30,14.0,6453,6453,456.0,456.0,0.0,14.0,0.0,14.0
google.txt.gz,KBest,531721,143098,10,875713,5105039,26,35,30,14.0,6453,6453,404.0,404.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,148720,492213,10,875713,5105039,30,39,47,11.0,5295,5294,710.0,710.0,4.0,20.0,4.0,20.0
google.txt.gz,KBest,148720,492213,10,875713,5105039,30,39,47,11.0,5294,5294,372.0,372.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,355828,897946,10,875713,5105039,21,29,36,10.0,5288,5288,542.0,542.0,0.0,18.0,0.0,18.0
google.txt.gz,KBest,355828,897946,10,875713,5105039,21,29,36,10.0,5288,5288,382.0,382.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,93948,891949,10,875713,5105039,40,56,53,13.0,5311,5310,688.0,688.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,93948,891949,10,875713,5105039,40,56,53,13.0,5310,5310,636.0,636.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,916226,489263,10,875713,5105039,50,79,116,11.0,5271,5269,798.0,798.0,6.0,20.0,6.0,20.0
google.txt.gz,KBest,916226,489263,10,875713,5105039,50,79,116,11.0,5269,5269,384.0,384.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,683518,713515,10,875713,5105039,45,60,152,15.0,5240,5239,832.0,832.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,683518,713515,10,875713,5105039,45,60,152,15.0,5239,5239,544.0,544.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,685296,110357,10,875713,5105039,47,67,40,10.0,5210,5209,716.0,716.0,4.0,20.0,4.0,20.0
google.txt.gz,KBest,685296,110357,10,875713,5105039,47,67,40,10.0,5209,5209,586.0,586.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,622788,148031,10,875713,5105039,45,59,39,13.0,5234,5233,744.0,744.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,622788,148031,10,875713,5105039,45,59,39,13.0,5233,5233,612.0,612.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,91334,553733,10,875713,5105039,37,50,76,12.0,5247,5246,780.0,780.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,91334,553733,10,875713,5105039,37,50,76,12.0,5246,5246,516.0,516.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,733382,601913,10,875713,5105039,39,52,68,11.0,5265,5264,808.0,808.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,733382,601913,10,875713,5105039,39,52,68,11.0,5264,5264,680.0,680.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,11993,890679,10,875713,5105039,45,59,44,11.0,5230,5229,748.0,748.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,11993,890679,10,875713,5105039,45,59,44,11.0,5229,5229,540.0,540.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,407101,899993,10,875713,5105039,35,50,72,17.0,5213,5212,704.0,704.0,4.0,22.0,4.0,22.0
google.txt.gz,KBest,407101,899993,10,875713,5105039,35,50,72,17.0,5212,5212,460.0,460.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,94424,349762,10,875713,5105039,37,55,34,12.0,5183,5182,474.0,474.0,4.0,14.0,4.0,14.0
google.txt.gz,KBest,94424,349762,10,875713,5105039,37,55,34,12.0,5182,5182,260.0,260.0,4.0,8.0,4.0,8.0
google.txt.gz,Diverse,184795,778766,10,875713,5105039,27,35,40,13.0,7307,7306,682.0,682.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,184795,778766,10,875713,5105039,27,35,40,13.0,7306,7306,356.0,356.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,347690,365858,10,875713,5105039,30,41,47,11.0,5262,5262,628.0,628.0,0.0,18.0,0.0,18.0
google.txt.gz,KBest,347690,365858,10,875713,5105039,30,41,47,11.0,5262,5262,534.0,534.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,686040,127520,10,875713,5105039,28,44,48,12.0,5324,5323,600.0,600.0,4.0,20.0,4.0,20.0
google.txt.gz,KBest,686040,127520,10,875713,5105039,28,44,48,12.0,5323,5323,476.0,476.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,472350,289045,10,875713,5105039,41,53,56,15.0,5225,5224,712.0,712.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,472350,289045,10,875713,5105039,41,53,56,15.0,5224,5224,612.0,612.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,97916,595788,10,875713,5105039,51,66,159,14.0,5199,5198,920.0,920.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,97916,595788,10,875713,5105039,51,66,159,14.0,5198,5198,656.0,656.0,4.0,24.0,4.0,24.0
google.txt.gz,Diverse,878992,161674,10,875713,5105039,40,51,50,13.0,5247,5246,826.0,826.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,878992,161674,10,875713,5105039,40,51,50,13.0,5246,5246,592.0,592.0,4.0,24.0,4.0,24.0
google.txt.gz,Diverse,341769,120470,10,875713,5105039,27,35,42,15.0,5218,5218,512.0,512.0,0.0,18.0,0.0,18.0
google.txt.gz,KBest,341769,120470,10,875713,5105039,27,35,42,15.0,5218,5218,444.0,444.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,694078,345938,10,875713,5105039,31,43,76,17.0,5277,5276,694.0,694.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,694078,345938,10,875713,5105039,31,43,76,17.0,5276,5276,472.0,472.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,868138,603741,10,875713,5105039,25,31,30,12.0,5217,5217,564.0,564.0,0.0,18.0,0.0,18.0
google.txt.gz,KBest,868138,603741,10,875713,5105039,25,31,30,12.0,5217,5217,470.0,470.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,87610,394931,10,875713,5105039,57,70,45,18.0,5225,5223,1070.0,1070.0,0.0,36.0,0.0,36.0
google.txt.gz,KBest,87610,394931,10,875713,5105039,57,70,45,18.0,5223,5223,956.0,956.0,4.0,36.0,4.0,36.0
google.txt.gz,Diverse,735089,590919,10,875713,5105039,25,33,38,14.0,5233,5233,482.0,482.0,0.0,16.0,0.0,16.0
google.txt.gz,KBest,735089,590919,10,875713,5105039,25,33,38,14.0,5233,5233,340.0,340.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,711434,541610,10,875713,5105039,31,42,150,14.0,5261,5261,722.0,722.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,711434,541610,10,875713,5105039,31,42,150,14.0,5261,5261,596.0,596.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,399055,331686,10,875713,5105039,34,46,54,11.0,5274,5273,676.0,676.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,399055,331686,10,875713,5105039,34,46,54,11.0,5273,5273,438.0,438.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,185657,845332,10,875713,5105039,39,54,30,10.0,5231,5230,684.0,684.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,185657,845332,10,875713,5105039,39,54,30,10.0,5230,5230,554.0,554.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,407999,67423,10,875713,5105039,31,39,44,15.0,5198,5198,714.0,714.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,407999,67423,10,875713,5105039,31,39,44,15.0,5198,5198,316.0,316.0,4.0,10.0,4.0,10.0
google.txt.gz,Diverse,19229,761663,10,875713,5105039,57,75,66,13.0,5265,5263,898.0,898.0,0.0,26.0,0.0,26.0
google.txt.gz,KBest,19229,761663,10,875713,5105039,57,75,66,13.0,5263,5263,648.0,648.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,77568,789429,10,875713,5105039,55,70,32,14.0,5262,5261,896.0,896.0,4.0,26.0,4.0,26.0
google.txt.gz,KBest,77568,789429,10,875713,5105039,55,70,32,14.0,5261,5261,822.0,822.0,4.0,26.0,4.0,26.0
google.txt.gz,Diverse,872173,546112,10,875713,5105039,37,48,44,12.0,5238,5237,702.0,702.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,872173,546112,10,875713,5105039,37,48,44,12.0,5237,5237,484.0,484.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,52054,639616,10,875713,5105039,32,42,45,13.0,5242,5242,704.0,704.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,52054,639616,10,875713,5105039,32,42,45,13.0,5242,5242,580.0,580.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,173252,845696,10,875713,5105039,27,39,52,12.0,5290,5290,516.0,516.0,0.0,16.0,0.0,16.0
google.txt.gz,KBest,173252,845696,10,875713,5105039,27,39,52,12.0,5290,5290,396.0,396.0,4.0,16.0,4.0,16.0
google.txt.gz,Diverse,612037,887660,10,875713,5105039,33,45,140,17.0,6619,6618,660.0,660.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,612037,887660,10,875713,5105039,33,45,140,17.0,6618,6618,484.0,484.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,150406,677405,10,875713,5105039,24,41,61,8.0,8281,8281,412.0,412.0,4.0,10.0,4.0,10.0
google.txt.gz,KBest,150406,677405,10,875713,5105039,24,41,61,8.0,8281,8281,292.0,292.0,4.0,10.0,4.0,10.0
google.txt.gz,Diverse,297230,18403,10,875713,5105039,29,37,50,16.0,5305,5305,588.0,588.0,0.0,18.0,0.0,18.0
google.txt.gz,KBest,297230,18403,10,875713,5105039,29,37,50,16.0,5305,5305,452.0,452.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,266976,265197,10,875713,5105039,37,52,102,10.0,5261,5260,688.0,688.0,6.0,18.0,6.0,18.0
google.txt.gz,KBest,266976,265197,10,875713,5105039,37,52,102,10.0,5260,5260,508.0,508.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,706222,904035,10,875713,5105039,21,30,30,10.0,5288,5288,320.0,320.0,0.0,8.0,0.0,8.0
google.txt.gz,KBest,706222,904035,10,875713,5105039,21,30,30,10.0,5288,5288,276.0,276.0,4.0,8.0,4.0,8.0
google.txt.gz,Diverse,494304,840409,10,875713,5105039,49,64,41,14.0,5327,5326,710.0,710.0,4.0,18.0,4.0,18.0
google.txt.gz,KBest,494304,840409,10,875713,5105039,49,64,41,14.0,5326,5326,484.0,484.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,43750,834663,10,875713,5105039,39,52,38,12.0,5214,5213,694.0,694.0,4.0,22.0,4.0,22.0
google.txt.gz,KBest,43750,834663,10,875713,5105039,39,52,38,12.0,5213,5213,556.0,556.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,694191,605149,10,875713,5105039,61,80,44,13.0,5172,5170,720.0,720.0,6.0,18.0,6.0,18.0
google.txt.gz,KBest,694191,605149,10,875713,5105039,61,80,44,13.0,5170,5170,504.0,504.0,4.0,16.0,4.0,16.0
google.txt.gz,Diverse,729729,355881,10,875713,5105039,73,98,96,13.0,5224,5221,950.0,950.0,4.0,24.0,4.0,24.0
google.txt.gz,KBest,729729,355881,10,875713,5105039,73,98,96,13.0,5221,5221,686.0,686.0,4.0,24.0,4.0,24.0
google.txt.gz,Diverse,850754,443031,10,875713,5105039,32,44,60,13.0,5253,5252,654.0,654.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,850754,443031,10,875713,5105039,32,44,60,13.0,5252,5252,436.0,436.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,173078,892829,10,875713,5105039,43,56,34,13.0,5295,5294,698.0,698.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,173078,892829,10,875713,5105039,43,56,34,13.0,5294,5294,580.0,580.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,535915,183629,10,875713,5105039,34,48,36,13.0,5267,5266,602.0,602.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,535915,183629,10,875713,5105039,34,48,36,13.0,5266,5266,292.0,292.0,4.0,10.0,4.0,10.0
google.txt.gz,Diverse,860024,224111,10,875713,5105039,36,49,33,13.0,6538,6537,676.0,676.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,860024,224111,10,875713,5105039,36,49,33,13.0,6537,6537,428.0,428.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,486844,115855,10,875713,5105039,47,68,588,17.0,5256,5255,954.0,954.0,0.0,28.0,0.0,28.0
google.txt.gz,KBest,486844,115855,10,875713,5105039,47,68,588,17.0,5255,5255,420.0,420.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,670572,772836,10,875713,5105039,37,55,114,12.0,5255,5254,774.0,774.0,4.0,22.0,4.0,22.0
google.txt.gz,KBest,670572,772836,10,875713,5105039,37,55,114,12.0,5254,5254,526.0,526.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,242830,110202,10,875713,5105039,28,38,72,13.0,8715,8715,704.0,704.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,242830,110202,10,875713,5105039,28,38,72,13.0,8715,8715,436.0,436.0,4.0,18.0,4.0,18.0
google.txt.gz,Diverse,423640,214420,10,875713,5105039,56,74,52,14.0,5257,5256,1028.0,1028.0,6.0,28.0,6.0,28.0
google.txt.gz,KBest,423640,214420,10,875713,5105039,56,74,52,14.0,5256,5256,878.0,878.0,4.0,28.0,4.0,28.0
google.txt.gz,Diverse,764227,685949,10,875713,5105039,49,68,77,11.0,5204,5203,772.0,772.0,4.0,20.0,4.0,20.0
google.txt.gz,KBest,764227,685949,10,875713,5105039,49,68,77,11.0,5203,5203,612.0,612.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,184075,687771,10,875713,5105039,38,48,33,12.0,5244,5243,800.0,800.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,184075,687771,10,875713,5105039,38,48,33,12.0,5243,5243,680.0,680.0,4.0,24.0,4.0,24.0
google.txt.gz,Diverse,330580,109450,10,875713,5105039,39,61,180,11.0,5217,5216,664.0,664.0,4.0,18.0,4.0,18.0
google.txt.gz,KBest,330580,109450,10,875713,5105039,39,61,180,11.0,5216,5216,376.0,376.0,4.0,16.0,4.0,16.0
google.txt.gz,Diverse,665721,817143,10,875713,5105039,36,54,56,11.0,5156,5155,678.0,678.0,0.0,22.0,0.0,22.0
google.txt.gz,KBest,665721,817143,10,875713,5105039,36,54,56,11.0,5155,5155,592.0,592.0,4.0,22.0,4.0,22.0
google.txt.gz,Diverse,710136,336714,10,875713,5105039,43,53,32,14.0,5203,5202,846.0,846.0,0.0,24.0,0.0,24.0
google.txt.gz,KBest,710136,336714,10,875713,5105039,43,53,32,14.0,5202,5202,628.0,628.0,4.0,24.0,4.0,24.0
google.txt.gz,Diverse,631865,220990,10,875713,5105039,31,47,51,13.0,5247,5246,412.0,412.0,4.0,12.0,4.0,12.0
google.txt.gz,KBest,631865,220990,10,875713,5105039,31,47,51,13.0,5246,5246,324.0,324.0,4.0,12.0,4.0,12.0
google.txt.gz,Diverse,763606,419342,10,875713,5105039,35,49,54,12.0,8328,8327,694.0,694.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,763606,419342,10,875713,5105039,35,49,54,12.0,8327,8327,604.0,604.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,291184,1959,10,875713,5105039,24,33,37,9.0,5177,5177,558.0,558.0,0.0,16.0,0.0,16.0
google.txt.gz,KBest,291184,1959,10,875713,5105039,24,33,37,9.0,5177,5177,406.0,406.0,4.0,16.0,4.0,16.0
google.txt.gz,Diverse,282756,680033,10,875713,5105039,28,40,33,13.0,5208,5208,396.0,396.0,0.0,12.0,0.0,12.0
google.txt.gz,KBest,282756,680033,10,875713,5105039,28,40,33,13.0,5208,5208,328.0,328.0,4.0,12.0,4.0,12.0
google.txt.gz,Diverse,111363,288022,10,875713,5105039,58,74,83,16.0,5201,5199,954.0,954.0,0.0,26.0,0.0,26.0
google.txt.gz,KBest,111363,288022,10,875713,5105039,58,74,83,16.0,5199,5199,498.0,498.0,4.0,26.0,4.0,26.0
google.txt.gz,Diverse,400081,363551,10,875713,5105039,33,44,48,14.0,5198,5197,658.0,658.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,400081,363551,10,875713,5105039,33,44,48,14.0,5197,5197,350.0,350.0,4.0,14.0,4.0,14.0
google.txt.gz,Diverse,456174,524251,10,875713,5105039,54,78,81,11.0,5189,5187,786.0,786.0,0.0,20.0,0.0,20.0
google.txt.gz,KBest,456174,524251,10,875713,5105039,54,78,81,11.0,5187,5187,612.0,612.0,4.0,20.0,4.0,20.0
google.txt.gz,Diverse,112155,805560,10,875713,5105039,45,61,64,14.0,8669,8668,630.0,630.0,6.0,18.0,6.0,18.0
google.txt.gz,KBest,112155,805560,10,875713,5105039,45,61,64,14.0,8668,8668,406.0,406.0,4.0,16.0,4.0,16.0
