Instance_Name,Algo_Type,Source,Target,k,#V,#E,#V_stPaths,#E_stPaths,#stPaths,Avg_stPath_Length,Milliseconds,Diversity
nyc_dist.gr.gz,KBest,192713,167079,80,264346,730100,813,823,768,776.75,1305,1.093756E8
nyc_dist.gr.gz,Diverse,249808,172006,80,264346,730100,458,468,288,431.8333333333333,1392,1.174008E8
nyc_dist.gr.gz,KBest,249808,172006,80,264346,730100,458,468,288,431.8333333333333,1237,1.108832E8
nyc_dist.gr.gz,Diverse,210540,81687,80,264346,730100,832,843,512,779.0,1468,1.409168E8
nyc_dist.gr.gz,KBest,210540,81687,80,264346,730100,832,843,512,779.0,1141,9.78062E7
nyc_dist.gr.gz,Diverse,120218,153013,80,264346,730100,788,797,384,762.6666666666666,1617,7.16822E7
nyc_dist.gr.gz,KBest,120218,153013,80,264346,730100,788,797,384,762.6666666666666,1290,6.29246E7
nyc_dist.gr.gz,Diverse,89546,198144,80,264346,730100,698,714,6144,628.25,1523,2.150294E8
nyc_dist.gr.gz,KBest,89546,198144,80,264346,730100,698,714,6144,628.25,1260,1.077902E8
nyc_dist.gr.gz,Diverse,61642,176019,80,264346,730100,1058,1075,1664,998.4230769230769,1722,1.596406E8
nyc_dist.gr.gz,KBest,61642,176019,80,264346,730100,1058,1075,1664,998.4230769230769,1282,1.114372E8
nyc_dist.gr.gz,Diverse,208854,76030,80,264346,730100,687,708,4992,615.9230769230769,1428,1.986734E8
nyc_dist.gr.gz,KBest,208854,76030,80,264346,730100,687,708,4992,615.9230769230769,1154,9.726E7
nyc_dist.gr.gz,Diverse,136904,82160,80,264346,730100,872,887,4096,801.5,1563,2.09629E8
nyc_dist.gr.gz,KBest,136904,82160,80,264346,730100,872,887,4096,801.5,1203,9.02674E7
nyc_dist.gr.gz,Diverse,256794,84844,80,264346,730100,984,998,4096,913.0,1542,2.238802E8
nyc_dist.gr.gz,KBest,256794,84844,80,264346,730100,984,998,4096,913.0,1191,7.41828E7
nyc_dist.gr.gz,Diverse,44532,184066,80,264346,730100,627,636,256,591.5,1468,9.6356E7
nyc_dist.gr.gz,KBest,44532,184066,80,264346,730100,627,636,256,591.5,1266,9.2112E7
nyc_dist.gr.gz,Diverse,141697,81191,80,264346,730100,574,584,256,531.0,1420,1.217424E8
nyc_dist.gr.gz,KBest,141697,81191,80,264346,730100,574,584,256,531.0,1205,1.01292E8
nyc_dist.gr.gz,Diverse,73317,159035,80,264346,730100,843,859,5120,766.8,1604,2.81632E8
nyc_dist.gr.gz,KBest,73317,159035,80,264346,730100,843,859,5120,766.8,1272,2.197864E8
nyc_dist.gr.gz,Diverse,155029,75421,80,264346,730100,803,817,1280,729.3,1438,2.681664E8
nyc_dist.gr.gz,KBest,155029,75421,80,264346,730100,803,817,1280,729.3,1123,1.918818E8
nyc_dist.gr.gz,Diverse,86590,166651,80,264346,730100,1005,1026,6656,926.4230769230769,1655,2.166372E8
nyc_dist.gr.gz,KBest,86590,166651,80,264346,730100,1005,1026,6656,926.4230769230769,1261,1.07806E8
nyc_dist.gr.gz,Diverse,179943,71816,80,264346,730100,852,875,8736,714.3516483516484,1497,3.584566E8
nyc_dist.gr.gz,KBest,179943,71816,80,264346,730100,852,875,8736,714.3516483516484,1154,9.64642E7
nyc_dist.gr.gz,Diverse,256295,67626,80,264346,730100,734,743,512,685.0,1444,1.771984E8
nyc_dist.gr.gz,KBest,256295,67626,80,264346,730100,734,743,512,685.0,1190,1.4209E8
nyc_dist.gr.gz,Diverse,183912,88040,80,264346,730100,925,948,10001,850.8518148185182,1535,2.202414E8
nyc_dist.gr.gz,KBest,183912,88040,80,264346,730100,925,948,10001,850.8518148185182,1147,1.045342E8
nyc_dist.gr.gz,Diverse,136632,118901,80,264346,730100,597,606,384,566.25,1388,1.147198E8
nyc_dist.gr.gz,KBest,136632,118901,80,264346,730100,597,606,384,566.25,1213,8.8284E7
nyc_dist.gr.gz,Diverse,175451,73867,80,264346,730100,979,1000,6656,899.4230769230769,1556,2.150372E8
nyc_dist.gr.gz,KBest,175451,73867,80,264346,730100,979,1000,6656,899.4230769230769,1142,9.726E7
nyc_dist.gr.gz,Diverse,42837,162353,80,264346,730100,686,696,768,659.0,1578,1.155392E8
nyc_dist.gr.gz,KBest,42837,162353,80,264346,730100,686,696,768,659.0,1283,1.12502E8
nyc_dist.gr.gz,Diverse,143890,192968,80,264346,730100,674,683,240,621.4666666666667,1465,1.8729E8
nyc_dist.gr.gz,KBest,143890,192968,80,264346,730100,674,683,240,621.4666666666667,1219,1.525724E8
nyc_dist.gr.gz,Diverse,24889,202459,80,264346,730100,216,225,576,178.33333333333334,1273,1.24613E8
nyc_dist.gr.gz,KBest,24889,202459,80,264346,730100,216,225,576,178.33333333333334,1212,1.169774E8
nyc_dist.gr.gz,Diverse,172075,21543,80,264346,730100,628,637,256,589.0,1323,1.226396E8
nyc_dist.gr.gz,KBest,172075,21543,80,264346,730100,628,637,256,589.0,1130,1.03419E8
nyc_dist.gr.gz,Diverse,227736,182201,80,264346,730100,545,553,384,523.5,1521,8.19158E7
nyc_dist.gr.gz,KBest,227736,182201,80,264346,730100,545,553,384,523.5,1286,7.37702E7
nyc_dist.gr.gz,Diverse,140141,82673,80,264346,730100,634,645,384,567.6666666666666,1455,1.829152E8
nyc_dist.gr.gz,KBest,140141,82673,80,264346,730100,634,645,384,567.6666666666666,1221,9.78062E7
nyc_dist.gr.gz,Diverse,75755,169531,80,264346,730100,702,713,256,660.0,1570,1.109024E8
nyc_dist.gr.gz,KBest,75755,169531,80,264346,730100,702,713,256,660.0,1268,9.52534E7
nyc_dist.gr.gz,Diverse,157154,92719,80,264346,730100,798,808,768,721.25,1439,2.453214E8
nyc_dist.gr.gz,KBest,157154,92719,80,264346,730100,798,808,768,721.25,1147,9.49152E7
nyc_dist.gr.gz,Diverse,129925,885,80,264346,730100,706,715,384,654.8333333333334,1566,1.715956E8
nyc_dist.gr.gz,KBest,129925,885,80,264346,730100,706,715,384,654.8333333333334,1256,1.607586E8
nyc_dist.gr.gz,Diverse,59076,187084,80,264346,730100,442,458,768,394.25,1453,1.377648E8
nyc_dist.gr.gz,KBest,59076,187084,80,264346,730100,442,458,768,394.25,1316,9.27894E7
nyc_dist.gr.gz,Diverse,207225,179325,80,264346,730100,256,267,512,192.75,1234,1.967368E8
nyc_dist.gr.gz,KBest,207225,179325,80,264346,730100,256,267,512,192.75,1172,1.538062E8
nyc_dist.gr.gz,Diverse,67524,178727,80,264346,730100,605,615,640,572.1,1549,1.034776E8
nyc_dist.gr.gz,KBest,67524,178727,80,264346,730100,605,615,640,572.1,1285,5.2533E7
nyc_dist.gr.gz,Diverse,170074,106489,80,264346,730100,697,708,768,669.0,1390,1.086536E8
nyc_dist.gr.gz,KBest,170074,106489,80,264346,730100,697,708,768,669.0,1145,7.28916E7
nyc_dist.gr.gz,Diverse,3085,67353,80,264346,730100,825,834,384,764.5,1505,2.058026E8
nyc_dist.gr.gz,KBest,3085,67353,80,264346,730100,825,834,384,764.5,1200,1.754408E8
nyc_dist.gr.gz,Diverse,63116,160420,80,264346,730100,1174,1191,832,909.4230769230769,1709,6.177662E8
nyc_dist.gr.gz,KBest,63116,160420,80,264346,730100,1174,1191,832,909.4230769230769,1283,4.627082E8
nyc_dist.gr.gz,Diverse,198567,9338,80,264346,730100,345,356,1920,304.6333333333333,1290,1.43701E8
nyc_dist.gr.gz,KBest,198567,9338,80,264346,730100,345,356,1920,304.6333333333333,1183,9.06686E7
nyc_dist.gr.gz,Diverse,229566,195686,80,264346,730100,376,387,1728,352.6666666666667,1407,1.121492E8
nyc_dist.gr.gz,KBest,229566,195686,80,264346,730100,376,387,1728,352.6666666666667,1282,8.69996E7
nyc_dist.gr.gz,Diverse,170037,125542,80,264346,730100,582,591,384,561.0,1382,9.63392E7
nyc_dist.gr.gz,KBest,170037,125542,80,264346,730100,582,591,384,561.0,1133,3.12136E7
nyc_dist.gr.gz,Diverse,140564,234517,80,264346,730100,298,306,240,281.1333333333333,1321,3.035324E8
nyc_dist.gr.gz,KBest,140564,234517,80,264346,730100,298,306,240,281.1333333333333,1215,3.046116E8
nyc_dist.gr.gz,Diverse,21203,199093,80,264346,730100,275,284,576,239.83333333333334,1334,1.116594E8
nyc_dist.gr.gz,KBest,21203,199093,80,264346,730100,275,284,576,239.83333333333334,1248,1.078262E8
nyc_dist.gr.gz,Diverse,44494,172427,80,264346,730100,563,571,256,549.0,1467,4.75768E7
nyc_dist.gr.gz,KBest,44494,172427,80,264346,730100,563,571,256,549.0,1279,4.26762E7
nyc_dist.gr.gz,Diverse,151875,73113,80,264346,730100,470,482,2304,425.0,1373,1.493218E8
nyc_dist.gr.gz,KBest,151875,73113,80,264346,730100,470,482,2304,425.0,1208,7.97384E7
nyc_dist.gr.gz,Diverse,212140,79533,80,264346,730100,758,775,2816,657.7272727272727,1422,2.595366E8
nyc_dist.gr.gz,KBest,212140,79533,80,264346,730100,758,775,2816,657.7272727272727,1129,1.918818E8
nyc_dist.gr.gz,Diverse,202275,35151,80,264346,730100,319,330,1920,278.6333333333333,1264,1.43701E8
nyc_dist.gr.gz,KBest,202275,35151,80,264346,730100,319,330,1920,278.6333333333333,1175,9.06686E7
nyc_dist.gr.gz,Diverse,193035,210731,80,264346,730100,726,739,3072,696.5,1572,1.25794E8
nyc_dist.gr.gz,KBest,193035,210731,80,264346,730100,726,739,3072,696.5,1297,8.03794E7
nyc_dist.gr.gz,Diverse,186060,226412,80,264346,730100,584,593,576,540.1666666666666,1365,1.95628E8
nyc_dist.gr.gz,KBest,186060,226412,80,264346,730100,584,593,576,540.1666666666666,1179,1.690538E8
nyc_dist.gr.gz,Diverse,177006,126665,80,264346,730100,706,716,512,670.0,1417,9.72146E7
nyc_dist.gr.gz,KBest,177006,126665,80,264346,730100,706,716,512,670.0,1173,2.85306E7
nyc_dist.gr.gz,Diverse,156063,224864,80,264346,730100,1026,1043,832,761.4230769230769,1517,6.177662E8
nyc_dist.gr.gz,KBest,156063,224864,80,264346,730100,1026,1043,832,761.4230769230769,1137,9.58426E7
nyc_dist.gr.gz,Diverse,196119,13980,80,264346,730100,188,196,240,170.63333333333333,1233,7.59116E7
nyc_dist.gr.gz,KBest,196119,13980,80,264346,730100,188,196,240,170.63333333333333,1175,3.2931E7
nyc_dist.gr.gz,Diverse,77039,179092,80,264346,730100,620,631,1280,587.1,1546,1.14925E8
nyc_dist.gr.gz,KBest,77039,179092,80,264346,730100,620,631,1280,587.1,1282,9.58096E7
nyc_dist.gr.gz,Diverse,27349,158212,80,264346,730100,860,873,304,607.3421052631579,1523,6.360836E8
nyc_dist.gr.gz,KBest,27349,158212,80,264346,730100,860,873,304,607.3421052631579,1245,6.34375E8
nyc_dist.gr.gz,Diverse,194016,211785,80,264346,730100,771,779,512,746.5,1586,1.02412E8
nyc_dist.gr.gz,KBest,194016,211785,80,264346,730100,771,779,512,746.5,1301,8.9505E7
nyc_dist.gr.gz,Diverse,122546,180775,80,264346,730100,653,664,960,624.6,1569,1.011536E8
nyc_dist.gr.gz,KBest,122546,180775,80,264346,730100,653,664,960,624.6,1288,8.50816E7
nyc_dist.gr.gz,Diverse,185302,37881,80,264346,730100,652,670,10001,613.6382361763824,1416,1.206468E8
nyc_dist.gr.gz,KBest,185302,37881,80,264346,730100,652,670,10001,613.6382361763824,1165,6.96594E7
nyc_dist.gr.gz,Diverse,59166,158301,80,264346,730100,937,948,480,812.3,1700,4.020158E8
nyc_dist.gr.gz,KBest,59166,158301,80,264346,730100,937,948,480,812.3,1307,3.49186E8
nyc_dist.gr.gz,Diverse,176926,79894,80,264346,730100,1030,1050,3328,952.4230769230769,1580,2.089572E8
nyc_dist.gr.gz,KBest,176926,79894,80,264346,730100,1030,1050,3328,952.4230769230769,1145,9.726E7
nyc_dist.gr.gz,Diverse,14394,151482,80,264346,730100,478,489,720,458.43333333333334,1454,7.6232E7
nyc_dist.gr.gz,KBest,14394,151482,80,264346,730100,478,489,720,458.43333333333334,1269,6.79008E7
nyc_dist.gr.gz,Diverse,202019,26653,80,264346,730100,356,366,320,335.65,1289,6.45208E7
nyc_dist.gr.gz,KBest,202019,26653,80,264346,730100,356,366,320,335.65,1152,5.85978E7
nyc_dist.gr.gz,Diverse,91064,210626,80,264346,730100,781,792,512,728.0,1564,1.409168E8
nyc_dist.gr.gz,KBest,91064,210626,80,264346,730100,781,792,512,728.0,1257,1.29032E8
nyc_dist.gr.gz,Diverse,3603,94124,80,264346,730100,748,756,384,723.0,1465,1.132916E8
nyc_dist.gr.gz,KBest,3603,94124,80,264346,730100,748,756,384,723.0,1196,9.34008E7
nyc_dist.gr.gz,Diverse,260191,143351,80,264346,730100,511,525,4608,470.5,1356,1.80095E8
nyc_dist.gr.gz,KBest,260191,143351,80,264346,730100,511,525,4608,470.5,1197,1.102846E8
nyc_dist.gr.gz,Diverse,234805,171604,80,264346,730100,624,634,1536,599.5,1545,9.88758E7
nyc_dist.gr.gz,KBest,234805,171604,80,264346,730100,624,634,1536,599.5,1286,7.76326E7
nyc_dist.gr.gz,Diverse,210114,58671,80,264346,730100,665,674,384,586.3333333333334,1355,2.650912E8
nyc_dist.gr.gz,KBest,210114,58671,80,264346,730100,665,674,384,586.3333333333334,1152,2.388816E8
nyc_dist.gr.gz,Diverse,187950,62328,80,264346,730100,553,568,256,519.75,1392,7.67322E7
nyc_dist.gr.gz,KBest,187950,62328,80,264346,730100,553,568,256,519.75,1217,4.7837E7
nyc_dist.gr.gz,Diverse,10754,169345,80,264346,730100,547,565,10001,509.8103189681032,1411,1.982918E8
nyc_dist.gr.gz,KBest,10754,169345,80,264346,730100,547,565,10001,509.8103189681032,1242,7.19236E7
nyc_dist.gr.gz,Diverse,152143,100366,80,264346,730100,676,686,768,649.0,1375,1.155392E8
nyc_dist.gr.gz,KBest,152143,100366,80,264346,730100,676,686,768,649.0,1146,3.12136E7
nyc_dist.gr.gz,Diverse,91959,215557,80,264346,730100,399,409,256,348.0,1396,2.228388E8
nyc_dist.gr.gz,KBest,91959,215557,80,264346,730100,399,409,256,348.0,1267,1.719776E8
nyc_dist.gr.gz,Diverse,229140,173798,80,264346,730100,534,542,384,507.5,1534,9.6103E7
nyc_dist.gr.gz,KBest,229140,173798,80,264346,730100,534,542,384,507.5,1288,7.20376E7
nyc_dist.gr.gz,Diverse,90828,261609,80,264346,730100,855,867,1024,787.5,1613,1.967274E8
nyc_dist.gr.gz,KBest,90828,261609,80,264346,730100,855,867,1024,787.5,1271,1.830448E8
nyc_dist.gr.gz,Diverse,127982,197990,80,264346,730100,361,375,528,303.07575757575756,1391,1.401154E8
nyc_dist.gr.gz,KBest,127982,197990,80,264346,730100,361,375,528,303.07575757575756,1261,9.53888E7
nyc_dist.gr.gz,Diverse,1025,84263,80,264346,730100,1205,1223,10001,1127.024097590241,1666,2.832522E8
nyc_dist.gr.gz,KBest,1025,84263,80,264346,730100,1205,1223,10001,1127.024097590241,1192,9.79206E7
nyc_dist.gr.gz,Diverse,200479,105666,80,264346,730100,488,501,3840,435.25,1325,1.934984E8
nyc_dist.gr.gz,KBest,200479,105666,80,264346,730100,488,501,3840,435.25,1173,1.335106E8
nyc_dist.gr.gz,Diverse,108540,1293,80,264346,730100,696,705,576,671.3333333333334,1499,1.110516E8
nyc_dist.gr.gz,KBest,108540,1293,80,264346,730100,696,705,576,671.3333333333334,1270,1.017126E8
nyc_dist.gr.gz,Diverse,88225,159275,80,264346,730100,771,785,1280,697.3,1553,2.681664E8
nyc_dist.gr.gz,KBest,88225,159275,80,264346,730100,771,785,1280,697.3,1261,2.197864E8
nyc_dist.gr.gz,Diverse,165189,89246,80,264346,730100,863,879,1792,698.9285714285714,1474,4.452206E8
nyc_dist.gr.gz,KBest,165189,89246,80,264346,730100,863,879,1792,698.9285714285714,1120,9.78062E7
nyc_dist.gr.gz,Diverse,4306,209265,80,264346,730100,527,535,384,499.8333333333333,1408,1.483096E8
nyc_dist.gr.gz,KBest,4306,209265,80,264346,730100,527,535,384,499.8333333333333,1236,9.92538E7
nyc_dist.gr.gz,Diverse,223726,83830,80,264346,730100,446,459,3072,391.6666666666667,1380,2.347298E8
nyc_dist.gr.gz,KBest,223726,83830,80,264346,730100,446,459,3072,391.6666666666667,1241,6.83404E7
nyc_dist.gr.gz,Diverse,57273,207310,80,264346,730100,701,720,1664,631.9230769230769,1525,1.861806E8
nyc_dist.gr.gz,KBest,57273,207310,80,264346,730100,701,720,1664,631.9230769230769,1257,9.54326E7
nyc_dist.gr.gz,Diverse,77832,194525,80,264346,730100,670,686,624,619.9230769230769,1526,1.394368E8
nyc_dist.gr.gz,KBest,77832,194525,80,264346,730100,670,686,624,619.9230769230769,1275,9.01272E7
nyc_dist.gr.gz,Diverse,83352,166221,80,264346,730100,990,1013,10001,910.2493750624938,1659,2.447116E8
nyc_dist.gr.gz,KBest,83352,166221,80,264346,730100,990,1013,10001,910.2493750624938,1258,1.07806E8
nyc_dist.gr.gz,Diverse,157051,239711,80,264346,730100,610,622,3072,544.5,1348,2.27109E8
nyc_dist.gr.gz,KBest,157051,239711,80,264346,730100,610,622,3072,544.5,1132,1.346496E8
nyc_dist.gr.gz,Diverse,165748,109620,80,264346,730100,542,553,768,514.0,1313,1.086536E8
nyc_dist.gr.gz,KBest,165748,109620,80,264346,730100,542,553,768,514.0,1122,7.28916E7
nyc_dist.gr.gz,Diverse,107230,200418,80,264346,730100,489,498,384,453.75,1444,1.147998E8
nyc_dist.gr.gz,KBest,107230,200418,80,264346,730100,489,498,384,453.75,1268,1.093756E8
nyc_dist.gr.gz,Diverse,38608,173581,80,264346,730100,590,600,640,566.6,1504,7.33426E7
nyc_dist.gr.gz,KBest,38608,173581,80,264346,730100,590,600,640,566.6,1254,5.9992E7
nyc_dist.gr.gz,Diverse,103396,171655,80,264346,730100,590,602,1536,556.0,1494,1.278536E8
nyc_dist.gr.gz,KBest,103396,171655,80,264346,730100,590,602,1536,556.0,1271,9.54824E7
nyc_dist.gr.gz,Diverse,212668,79700,80,264346,730100,588,599,512,546.0,1360,1.143188E8
nyc_dist.gr.gz,KBest,212668,79700,80,264346,730100,588,599,512,546.0,1150,9.48408E7
nyc_dist.gr.gz,Diverse,189246,120461,80,264346,730100,460,473,352,406.90909090909093,1379,1.418642E8
nyc_dist.gr.gz,KBest,189246,120461,80,264346,730100,460,473,352,406.90909090909093,1208,7.77176E7
nyc_dist.gr.gz,Diverse,180599,93794,80,264346,730100,664,676,2304,592.25,1377,2.480416E8
nyc_dist.gr.gz,KBest,180599,93794,80,264346,730100,664,676,2304,592.25,1165,1.90899E8
nyc_dist.gr.gz,Diverse,129357,187463,80,264346,730100,343,361,1536,299.25,1374,1.235018E8
nyc_dist.gr.gz,KBest,129357,187463,80,264346,730100,343,361,1536,299.25,1268,8.52828E7
nyc_dist.gr.gz,Diverse,176282,98221,80,264346,730100,700,709,320,676.4,1417,8.22248E7
nyc_dist.gr.gz,KBest,176282,98221,80,264346,730100,700,709,320,676.4,1147,7.52012E7
nyc_dist.gr.gz,Diverse,118841,185606,80,264346,730100,721,731,768,683.75,1579,1.285598E8
nyc_dist.gr.gz,KBest,118841,185606,80,264346,730100,721,731,768,683.75,1312,1.093756E8
nyc_dist.gr.gz,Diverse,125581,187326,80,264346,730100,347,363,384,305.25,1384,9.23426E7
nyc_dist.gr.gz,KBest,125581,187326,80,264346,730100,347,363,384,305.25,1270,8.68386E7
nyc_dist.gr.gz,Diverse,82631,253436,80,264346,730100,980,992,1024,916.0,1662,1.79697E8
nyc_dist.gr.gz,KBest,82631,253436,80,264346,730100,980,992,1024,916.0,1275,1.17005E8
nyc_dist.gr.gz,Diverse,71515,214301,80,264346,730100,550,564,2592,500.81481481481484,1475,1.425972E8
nyc_dist.gr.gz,KBest,71515,214301,80,264346,730100,550,564,2592,500.81481481481484,1267,9.1456E7
nyc_dist.gr.gz,Diverse,206147,46027,80,264346,730100,408,416,256,394.5,1296,4.13954E7
nyc_dist.gr.gz,KBest,206147,46027,80,264346,730100,408,416,256,394.5,1171,3.33036E7
nyc_dist.gr.gz,Diverse,75064,253038,80,264346,730100,797,809,1024,733.0,1558,1.79697E8
nyc_dist.gr.gz,KBest,75064,253038,80,264346,730100,797,809,1024,733.0,1277,1.17005E8
nyc_dist.gr.gz,Diverse,69933,206302,80,264346,730100,402,416,5760,372.1,1410,1.046218E8
nyc_dist.gr.gz,KBest,69933,206302,80,264346,730100,402,416,5760,372.1,1251,6.65934E7
nyc_dist.gr.gz,Diverse,160398,226534,80,264346,730100,624,633,576,580.1666666666666,1373,1.95628E8
nyc_dist.gr.gz,KBest,160398,226534,80,264346,730100,624,633,576,580.1666666666666,1159,1.690538E8
nyc_dist.gr.gz,Diverse,16508,145413,80,264346,730100,394,404,1152,380.8333333333333,1398,6.52204E7
nyc_dist.gr.gz,KBest,16508,145413,80,264346,730100,394,404,1152,380.8333333333333,1262,2.98542E7
nyc_dist.gr.gz,Diverse,191717,164344,80,264346,730100,808,816,512,788.5,1620,8.76208E7
nyc_dist.gr.gz,KBest,191717,164344,80,264346,730100,808,816,512,788.5,1312,7.41546E7
nyc_dist.gr.gz,Diverse,97658,139427,80,264346,730100,557,567,768,507.75,1490,1.78245E8
nyc_dist.gr.gz,KBest,97658,139427,80,264346,730100,557,567,768,507.75,1316,1.084318E8
nyc_dist.gr.gz,Diverse,1577,91469,80,264346,730100,1066,1082,10001,990.6607339266073,1594,2.452234E8
nyc_dist.gr.gz,KBest,1577,91469,80,264346,730100,1066,1082,10001,990.6607339266073,1215,7.41828E7
nyc_dist.gr.gz,Diverse,90837,139140,80,264346,730100,749,764,1024,662.875,1549,2.421638E8
nyc_dist.gr.gz,KBest,90837,139140,80,264346,730100,749,764,1024,662.875,1262,1.77576E8
nyc_dist.gr.gz,Diverse,34795,167958,80,264346,730100,464,472,256,436.75,1408,1.06213E8
nyc_dist.gr.gz,KBest,34795,167958,80,264346,730100,464,472,256,436.75,1238,1.031684E8
nyc_dist.gr.gz,Diverse,104409,203417,80,264346,730100,358,366,256,334.25,1389,9.23012E7
nyc_dist.gr.gz,KBest,104409,203417,80,264346,730100,358,366,256,334.25,1266,6.95356E7
nyc_dist.gr.gz,Diverse,154396,189762,80,264346,730100,437,448,576,413.6666666666667,1289,1.221316E8
nyc_dist.gr.gz,KBest,154396,189762,80,264346,730100,437,448,576,413.6666666666667,1127,9.68268E7
nyc_dist.gr.gz,Diverse,181102,45177,80,264346,730100,599,610,1280,568.6,1371,9.08434E7
nyc_dist.gr.gz,KBest,181102,45177,80,264346,730100,599,610,1280,568.6,1163,7.6911E7
nyc_dist.gr.gz,Diverse,167470,113076,80,264346,730100,568,575,256,545.0,1328,1.122096E8
nyc_dist.gr.gz,KBest,167470,113076,80,264346,730100,568,575,256,545.0,1125,1.053998E8
nyc_dist.gr.gz,Diverse,85741,196375,80,264346,730100,670,680,256,618.0,1524,1.633424E8
nyc_dist.gr.gz,KBest,85741,196375,80,264346,730100,670,680,256,618.0,1259,1.125228E8
nyc_dist.gr.gz,Diverse,63422,197441,80,264346,730100,460,477,2112,381.57575757575756,1438,1.959386E8
nyc_dist.gr.gz,KBest,63422,197441,80,264346,730100,460,477,2112,381.57575757575756,1272,9.04866E7
nyc_dist.gr.gz,Diverse,193906,129775,80,264346,730100,636,647,252,602.6904761904761,1519,1.026628E8
nyc_dist.gr.gz,KBest,193906,129775,80,264346,730100,636,647,252,602.6904761904761,1316,7.9621E7
nyc_dist.gr.gz,Diverse,208618,8470,80,264346,730100,519,532,5760,474.46666666666664,1328,1.761064E8
nyc_dist.gr.gz,KBest,208618,8470,80,264346,730100,519,532,5760,474.46666666666664,1141,3.33582E7
nyc_dist.gr.gz,Diverse,72195,160335,80,264346,730100,1095,1113,1664,827.9230769230769,1651,6.424774E8
nyc_dist.gr.gz,KBest,72195,160335,80,264346,730100,1095,1113,1664,827.9230769230769,1262,5.440496E8
nyc_dist.gr.gz,Diverse,230021,195653,80,264346,730100,537,550,9216,512.8333333333334,1451,1.180558E8
nyc_dist.gr.gz,KBest,230021,195653,80,264346,730100,537,550,9216,512.8333333333334,1272,8.44568E7
nyc_dist.gr.gz,Diverse,196368,147530,80,264346,730100,253,271,380,162.2263157894737,1231,2.106546E8
nyc_dist.gr.gz,KBest,196368,147530,80,264346,730100,253,271,380,162.2263157894737,1184,6.90976E7
nyc_dist.gr.gz,Diverse,54630,161056,80,264346,730100,571,581,768,544.0,1465,1.155392E8
nyc_dist.gr.gz,KBest,54630,161056,80,264346,730100,571,581,768,544.0,1235,1.12502E8
nyc_dist.gr.gz,Diverse,187299,62359,80,264346,730100,467,483,512,432.75,1364,8.34522E7
nyc_dist.gr.gz,KBest,187299,62359,80,264346,730100,467,483,512,432.75,1212,5.7202E7
nyc_dist.gr.gz,Diverse,234181,198307,80,264346,730100,399,407,288,364.8333333333333,1397,1.081394E8
